##########
# Recording 28623 start
# Format: >Millis Micros AccelX AccelY AccelZ RotX RotY RotZ<
# All multiplied x100000
##########
30513 30514160 1391 195 97192 -15429 -58898 -770454
30517 30517912 732 -195 98071 -15240 -58599 -770462
30529 30529680 439 341 97778 -14713 -57776 -770668
30532 30533384 927 219 97338 -14112 -57742 -770615
30536 30537108 708 -268 97582 -14157 -57333 -770575
30540 30540840 927 -146 97534 -14140 -57294 -770513
30543 30544584 1196 -512 97338 -14549 -57711 -770502
30547 30548324 1391 48 97656 -14182 -58189 -770394
30551 30552068 927 -244 96508 -14255 -58104 -770327
30555 30555808 1000 -537 97558 -14468 -58129 -770225
30559 30559556 1562 -268 97509 -14529 -58793 -770144
30562 30563296 1074 -48 97119 -14336 -58813 -770145
30571 30572192 708 97 97509 -13986 -58373 -770479
30575 30575920 561 -561 97436 -14411 -57852 -770467
30578 30579644 1147 -366 96948 -14620 -57955 -770518
30582 30583380 585 -561 97656 -15046 -57447 -770642
30586 30587112 878 -854 96997 -15794 -57367 -770597
30589 30590852 1000 -537 97314 -16005 -57345 -770615
30594 30594604 805 -878 99023 -16659 -57178 -770641
30598 30598352 1293 -146 97753 -16523 -57569 -770684
30601 30602100 1123 -512 98046 -16851 -57801 -770612
30605 30605848 1123 -830 97216 -17514 -57982 -770691
30611 30612264 1367 -634 97827 -17897 -58611 -770685
30615 30616016 927 -48 97949 -17559 -58497 -770705
30619 30619752 683 0 98535 -17185 -58180 -770656
30622 30623332 537 -195 97680 -17117 -57694 -770572
30626 30627060 610 -805 97949 -17712 -57285 -770564
30629 30630800 1293 -317 97705 -17801 -57584 -770585
30633 30634548 415 268 98413 -17079 -56952 -770419
30638 30638268 561 195 96704 -16509 -56496 -770324
30641 30641992 1220 -122 96948 -16317 -56856 -770418
30646 30646504 634 -463 98266 -16686 -56477 -770420
30649 30650228 1000 -341 96972 -16731 -56500 -770397
